C1_VCO,L1_VCO,Rp_VCO,Wn_VCO,Wn6_VCO,Wvar_VCO,L1p_PA,L1s_PA,L3p_PA,L3s_PA,Wn1_PA,Wn2_PA,PowerConsumption,Bandwidth,OutputPower,VoltageSwing,TuningRange_VCO,PhaseNoise_VCO,LargeSignal_PowerGain_PA,DrainEfficiency_PA,PAE_PA
5e-14,1.8e-10,300,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,3.2e-05,2.6e-05,0.0437,11200000000.0,-1.22,0.413,4230000000.0,-86.23,7.25,3.244,2.633
5e-14,1.8e-10,300,2e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,3.2e-05,2.6e-05,0.0437,10900000000.0,-1.718,0.371,4350000000.0,-86.98,6.83,2.89,2.29
5e-14,1.8e-10,300,1.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,3.2e-05,2.6e-05,0.0416,10900000000.0,-0.733,0.452,4770000000.0,-89.38,8.15,3.613,3.06
5e-14,1.8e-10,300,1.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,3.2e-05,2.6e-05,0.0416,11400000000.0,-0.373,0.499,4610000000.0,-88.77,8.45,3.915,3.355
5e-14,1.8e-10,300,1.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,3.2e-05,2.6e-05,0.0416,10900000000.0,-1.165,0.408,4890000000.0,-90.3,7.79,3.274,2.73
5e-14,1.8e-10,300,2.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,3.2e-05,2.6e-05,0.0451,11100000000.0,-1.896,0.374,3770000000.0,-84.48,6.37,2.777,2.137
5e-14,1.8e-10,300,2.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,3.2e-05,2.6e-05,0.0451,11200000000.0,-1.378,0.415,3610000000.0,-83.32,6.79,3.133,2.478
5e-14,1.8e-10,300,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,3.2e-05,2.6e-05,0.0451,11000000000.0,-2.417,0.344,3910000000.0,-85.13,5.96,2.458,1.835
5e-14,1.8e-10,500,2e-06,8e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0391,9020000000.0,-2.966,0.326,3980000000.0,-85.41,5.39,2.572,1.829
5e-14,1.8e-10,500,2e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0391,9110000000.0,-2.22,0.355,3820000000.0,-84.87,5.94,3.058,2.279
5e-14,1.8e-10,500,2e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0391,9020000000.0,-3.7,0.299,4110000000.0,-86.11,4.89,2.169,1.466
5e-14,1.8e-10,500,1.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0372,8780000000.0,-1.95,0.35,4490000000.0,-88.27,6.48,3.25,2.518
5e-14,1.8e-10,500,1.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0372,9120000000.0,-1.249,0.388,4330000000.0,-87.41,7.07,3.825,3.075
5e-14,1.8e-10,500,1.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0372,8750000000.0,-2.673,0.322,4610000000.0,-89.08,5.92,2.749,2.045
5e-14,1.8e-10,500,2.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0403,9130000000.0,-4.025,0.302,3570000000.0,-83.82,4.45,2.014,1.292
5e-14,1.8e-10,500,2.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0403,9160000000.0,-3.281,0.328,3410000000.0,-83.64,4.93,2.394,1.625
5e-14,1.8e-10,500,2.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0403,9130000000.0,-4.716,0.28,3700000000.0,-84.65,4.02,1.717,1.036
5e-14,1.8e-10,500,2e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0388,9020000000.0,-2.964,0.325,3990000000.0,-85.37,5.41,2.573,1.832
5e-14,1.8e-10,500,2e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0388,9110000000.0,-2.219,0.354,3830000000.0,-84.85,5.96,3.059,2.283
5e-14,1.8e-10,500,2e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0388,9020000000.0,-3.692,0.299,4120000000.0,-86.17,4.91,2.173,1.472
5e-14,1.8e-10,500,1.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.037,8780000000.0,-1.949,0.349,4500000000.0,-88.23,6.49,3.251,2.521
5e-14,1.8e-10,500,1.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.037,9120000000.0,-1.248,0.388,4340000000.0,-87.38,7.08,3.825,3.077
5e-14,1.8e-10,500,1.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.037,8750000000.0,-2.672,0.32,4620000000.0,-89.02,5.93,2.749,2.048
5e-14,1.8e-10,500,2.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0397,9130000000.0,-4.016,0.303,3580000000.0,-84.26,4.47,2.018,1.297
5e-14,1.8e-10,500,2.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0397,9160000000.0,-3.28,0.329,3420000000.0,-83.55,4.95,2.394,1.629
5e-14,1.8e-10,500,2.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0397,9130000000.0,-4.717,0.281,3710000000.0,-84.54,4.04,1.716,1.039
5e-14,1.8e-10,500,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0395,9020000000.0,-2.968,0.326,3980000000.0,-85.42,5.38,2.571,1.826
5e-14,1.8e-10,500,2e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0395,9110000000.0,-2.222,0.355,3820000000.0,-84.87,5.93,3.057,2.276
5e-14,1.8e-10,500,2e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0395,9020000000.0,-3.698,0.299,4110000000.0,-86.17,4.88,2.17,1.465
5e-14,1.8e-10,500,1.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0374,8780000000.0,-1.951,0.35,4490000000.0,-88.31,6.47,3.25,2.517
5e-14,1.8e-10,500,1.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0374,9120000000.0,-1.249,0.388,4330000000.0,-87.45,7.06,3.825,3.073
5e-14,1.8e-10,500,1.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0374,8750000000.0,-2.674,0.323,4610000000.0,-89.11,5.91,2.748,2.043
5e-14,1.8e-10,500,2.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0408,9130000000.0,-4.023,0.302,3560000000.0,-84.23,4.44,2.015,1.289
5e-14,1.8e-10,500,2.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0408,9160000000.0,-3.289,0.329,3400000000.0,-83.46,4.92,2.39,1.619
5e-14,1.8e-10,500,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.1e-05,0.0408,9130000000.0,-4.726,0.281,3690000000.0,-84.76,4.01,1.713,1.032
5e-14,1.8e-10,500,2e-06,8e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.037,6860000000.0,-5.764,0.257,3980000000.0,-85.69,2.61,1.514,0.683
5e-14,1.8e-10,500,2e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.037,6950000000.0,-5.229,0.278,3820000000.0,-84.81,2.87,1.719,0.831
5e-14,1.8e-10,500,2e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.037,6850000000.0,-6.31,0.241,4110000000.0,-86.29,2.36,1.327,0.556
5e-14,1.8e-10,500,1.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0351,6640000000.0,-4.998,0.273,4490000000.0,-88.24,3.33,1.805,0.967
5e-14,1.8e-10,500,1.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0351,6980000000.0,-4.292,0.298,4330000000.0,-87.33,3.87,2.111,1.244
5e-14,1.8e-10,500,1.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0351,6600000000.0,-5.554,0.25,4610000000.0,-88.73,3.02,1.587,0.795
5e-14,1.8e-10,500,2.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0381,6950000000.0,-6.562,0.244,3570000000.0,-84.26,2.01,1.251,0.463
5e-14,1.8e-10,500,2.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0381,6980000000.0,-5.994,0.26,3400000000.0,-83.35,2.27,1.435,0.585
5e-14,1.8e-10,500,2.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0381,6940000000.0,-7.148,0.229,3710000000.0,-84.46,1.69,1.087,0.351
5e-14,1.8e-10,500,2e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0366,6850000000.0,-5.763,0.257,3990000000.0,-85.66,2.62,1.515,0.686
5e-14,1.8e-10,500,2e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0366,6950000000.0,-5.227,0.279,3830000000.0,-84.78,2.88,1.72,0.834
5e-14,1.8e-10,500,2e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0366,6850000000.0,-6.309,0.24,4120000000.0,-86.25,2.37,1.327,0.558
5e-14,1.8e-10,500,1.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0349,6640000000.0,-4.997,0.272,4490000000.0,-88.2,3.34,1.806,0.969
5e-14,1.8e-10,500,1.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0349,6980000000.0,-4.291,0.297,4340000000.0,-87.3,3.88,2.111,1.247
5e-14,1.8e-10,500,1.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0349,6600000000.0,-5.553,0.251,4620000000.0,-88.68,3.03,1.588,0.797
5e-14,1.8e-10,500,2.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0376,6940000000.0,-6.557,0.243,3580000000.0,-83.88,2.03,1.252,0.467
5e-14,1.8e-10,500,2.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0376,6980000000.0,-5.987,0.26,3420000000.0,-83.44,2.29,1.437,0.589
5e-14,1.8e-10,500,2.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0376,6940000000.0,-7.148,0.228,3710000000.0,-85.54,1.72,1.086,0.355
5e-14,1.8e-10,500,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0373,6860000000.0,-5.766,0.257,3980000000.0,-85.71,2.59,1.514,0.681
5e-14,1.8e-10,500,2e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0373,6950000000.0,-5.231,0.278,3810000000.0,-84.84,2.86,1.719,0.828
5e-14,1.8e-10,500,2e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0373,6850000000.0,-6.31,0.24,4110000000.0,-86.17,2.35,1.327,0.554
5e-14,1.8e-10,500,1.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0352,6640000000.0,-4.999,0.273,4480000000.0,-88.27,3.32,1.805,0.964
5e-14,1.8e-10,500,1.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0352,6980000000.0,-4.294,0.298,4330000000.0,-87.37,3.86,2.111,1.242
5e-14,1.8e-10,500,1.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0352,6600000000.0,-5.555,0.252,4610000000.0,-88.77,3.01,1.587,0.793
5e-14,1.8e-10,500,2.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0386,6950000000.0,-6.561,0.244,3560000000.0,-84.6,1.99,1.251,0.459
5e-14,1.8e-10,500,2.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0386,6980000000.0,-5.992,0.261,3400000000.0,-83.65,2.25,1.436,0.581
5e-14,1.8e-10,500,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,1.6e-05,0.0386,6940000000.0,-7.151,0.233,3700000000.0,-84.44,1.68,1.086,0.348
5e-14,1.8e-10,500,2e-06,8e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0413,9530000000.0,-0.928,0.419,3980000000.0,-85.68,7.53,3.828,3.151
5e-14,1.8e-10,500,2e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0413,9610000000.0,-0.288,0.464,3820000000.0,-84.87,8.0,4.459,3.752
5e-14,1.8e-10,500,2e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0413,9550000000.0,-1.567,0.384,4110000000.0,-86.35,7.08,3.289,2.645
5e-14,1.8e-10,500,1.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0394,9270000000.0,-0.081,0.459,4490000000.0,-88.26,8.49,4.681,4.017
5e-14,1.8e-10,500,1.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0394,9580000000.0,0.511,0.516,4330000000.0,-87.34,8.97,5.391,4.707
5e-14,1.8e-10,500,1.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0394,9250000000.0,-0.7,0.414,4610000000.0,-89.06,8.01,4.039,3.4
5e-14,1.8e-10,500,2.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0424,9670000000.0,-1.842,0.388,3570000000.0,-84.09,6.67,3.084,2.419
5e-14,1.8e-10,500,2.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0424,9680000000.0,-1.188,0.423,3410000000.0,-83.53,7.11,3.601,2.9
5e-14,1.8e-10,500,2.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0424,9690000000.0,-2.481,0.358,3700000000.0,-84.82,6.25,2.652,2.023
5e-14,1.8e-10,500,2e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0409,9530000000.0,-0.927,0.419,3990000000.0,-85.65,7.54,3.829,3.154
5e-14,1.8e-10,500,2e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0409,9600000000.0,-0.287,0.465,3830000000.0,-84.82,8.02,4.46,3.755
5e-14,1.8e-10,500,2e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0409,9550000000.0,-1.565,0.384,4120000000.0,-86.29,7.09,3.29,2.648
5e-14,1.8e-10,500,1.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0392,9270000000.0,-0.081,0.458,4500000000.0,-88.22,8.5,4.68,4.019
5e-14,1.8e-10,500,1.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0392,9250000000.0,-0.699,0.413,4620000000.0,-89.0,8.02,4.039,3.402
5e-14,1.8e-10,500,2.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0419,9670000000.0,-1.837,0.388,3580000000.0,-82.09,6.68,3.088,2.425
5e-14,1.8e-10,500,2.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0419,9680000000.0,-1.186,0.423,3420000000.0,-83.56,7.13,3.603,2.905
5e-14,1.8e-10,500,2.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0419,9680000000.0,-2.478,0.358,3710000000.0,-84.74,6.27,2.653,2.028
5e-14,1.8e-10,500,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0416,9540000000.0,-0.929,0.42,3980000000.0,-85.71,7.51,3.827,3.149
5e-14,1.8e-10,500,2e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0416,9610000000.0,-0.289,0.465,3810000000.0,-84.92,7.99,4.458,3.75
5e-14,1.8e-10,500,2e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0416,9550000000.0,-1.566,0.384,4110000000.0,-86.29,7.07,3.29,2.644
5e-14,1.8e-10,500,1.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0395,9270000000.0,-0.081,0.459,4490000000.0,-88.29,8.48,4.681,4.016
5e-14,1.8e-10,500,1.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0395,9580000000.0,0.511,0.516,4330000000.0,-87.36,8.96,5.392,4.706
5e-14,1.8e-10,500,1.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0395,9250000000.0,-0.7,0.415,4610000000.0,-89.1,8.0,4.039,3.399
5e-14,1.8e-10,500,2.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0429,9670000000.0,-1.841,0.388,3560000000.0,-84.11,6.65,3.085,2.417
5e-14,1.8e-10,500,2.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0429,9690000000.0,-1.191,0.419,3400000000.0,-83.51,7.09,3.599,2.896
5e-14,1.8e-10,500,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.7e-05,2.6e-05,0.0429,9690000000.0,-2.484,0.357,3690000000.0,-84.5,6.24,2.65,2.02
5e-14,1.8e-10,500,2e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.037,8460000000.0,-2.423,0.375,3820000000.0,-85.0,7.13,3.237,2.61
5e-14,1.8e-10,500,2e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.037,8550000000.0,-4.047,0.309,4120000000.0,-86.25,6.02,2.224,1.667
5e-14,1.8e-10,500,1.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0351,8370000000.0,-2.098,0.371,4500000000.0,-88.17,7.67,3.49,2.893
5e-14,1.8e-10,500,1.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0351,8250000000.0,-1.237,0.412,4340000000.0,-87.4,8.27,4.266,3.631
5e-14,1.8e-10,500,1.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0351,8490000000.0,-2.935,0.336,4620000000.0,-88.78,7.1,2.874,2.314
5e-14,1.8e-10,500,2.5e-06,8e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0381,8560000000.0,-4.382,0.308,3580000000.0,-84.2,5.55,2.06,1.486
5e-14,1.8e-10,500,2.5e-06,8e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0381,8540000000.0,-3.6,0.34,3410000000.0,-83.51,6.08,2.467,1.858
5e-14,1.8e-10,500,2.5e-06,8e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0381,8580000000.0,-5.107,0.283,3710000000.0,-84.88,5.07,1.743,1.201
5e-14,1.8e-10,500,2e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0366,8500000000.0,-3.253,0.338,4000000000.0,-85.61,6.57,2.671,2.083
5e-14,1.8e-10,500,2e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0366,8460000000.0,-2.421,0.372,3830000000.0,-84.97,7.14,3.239,2.613
5e-14,1.8e-10,500,2e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0366,8550000000.0,-4.044,0.308,4130000000.0,-86.22,6.03,2.225,1.67
5e-14,1.8e-10,500,1.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0349,8370000000.0,-2.097,0.369,4500000000.0,-88.12,7.69,3.491,2.896
5e-14,1.8e-10,500,1.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0349,8250000000.0,-1.236,0.411,4340000000.0,-87.37,8.28,4.268,3.634
5e-14,1.8e-10,500,1.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0349,8490000000.0,-2.933,0.335,4620000000.0,-88.71,7.11,2.875,2.316
5e-14,1.8e-10,500,2.5e-06,7.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0376,8560000000.0,-4.378,0.307,3590000000.0,-84.28,5.57,2.062,1.49
5e-14,1.8e-10,500,2.5e-06,7.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0376,8530000000.0,-3.596,0.338,3420000000.0,-83.53,6.1,2.469,1.863
5e-14,1.8e-10,500,2.5e-06,7.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0376,8580000000.0,-5.103,0.282,3720000000.0,-84.92,5.09,1.745,1.204
5e-14,1.8e-10,500,2e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0373,8500000000.0,-3.258,0.343,3980000000.0,-85.63,6.54,2.668,2.077
5e-14,1.8e-10,500,2e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0373,8460000000.0,-2.425,0.376,3820000000.0,-85.01,7.11,3.236,2.607
5e-14,1.8e-10,500,2e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0373,8550000000.0,-4.049,0.311,4110000000.0,-86.27,6.0,2.223,1.665
5e-14,1.8e-10,500,1.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0352,8370000000.0,-2.099,0.374,4490000000.0,-88.21,7.66,3.489,2.891
5e-14,1.8e-10,500,1.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0352,8250000000.0,-1.238,0.414,4330000000.0,-87.42,8.26,4.265,3.629
5e-14,1.8e-10,500,1.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0352,8490000000.0,-2.936,0.339,4610000000.0,-88.8,7.09,2.873,2.312
5e-14,1.8e-10,500,2.5e-06,8.5e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0387,8560000000.0,-4.385,0.311,3570000000.0,-84.11,5.53,2.058,1.483
5e-14,1.8e-10,500,2.5e-06,8.5e-06,3.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0387,8540000000.0,-3.603,0.342,3410000000.0,-83.5,6.06,2.465,1.854
5e-14,1.8e-10,500,2.5e-06,8.5e-06,4.5e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,2.1e-05,0.0387,8580000000.0,-5.11,0.281,3700000000.0,-84.85,5.05,1.742,1.198
5e-14,1.8e-10,500,2e-06,8e-06,4e-06,3.5e-10,1.2e-10,3.6e-10,4.5e-11,2.2e-05,1.6e-05,0.0349,7100000000.0,-6.226,0.26,3990000000.0,-84.23,3.71,1.513,0.869
