C1,C2,Ld,Lg,Ls,WN1,WN2,GTMax,S11Min,NFMin,Bandwidth,PowerConsumption
3.294912904500961e-13,3.858919553458691e-13,5.028971314430238e-09,8.409454876184465e-09,6.999070882797241e-10,5.24781420826912e-06,5.461905457079411e-06,15.35,-14.46,1.816,3620000000.0,0.0163
3.7648129016160964e-13,5.07155579328537e-13,5.019919276237489e-09,8.397986912727358e-09,8.007505893707277e-10,5.496972625609488e-06,5.545259382575751e-06,15.33,-13.36,1.826,3250000000.0,0.0169
4.827707089483738e-13,5.088980138301849e-13,3.652133822441101e-09,8.383963787555696e-09,6.979823537170887e-10,5.240893781185151e-06,5.999528139829636e-06,15.02,-14.58,1.797,4240000000.0,0.0164
4.2143664658069607e-13,4.926885664463043e-13,3.218623399734497e-09,1.0484331080317497e-08,5.988662838935853e-10,6.004305481910706e-06,5.06145390868187e-06,16.63,-17.23,1.72,3889999999.9999995,0.018
3.064343422651291e-13,3.1162117421627046e-13,3.017666816711426e-09,1.1312503033876418e-08,7.479973524808885e-10,5.751892387866974e-06,5.6201954632997516e-06,15.64,-13.4,1.768,3690000000.0,0.0175
5.06383118033409e-13,4.994125783443451e-13,4.086742967367173e-09,9.367061832547188e-09,5.989458560943604e-10,5.243461906909943e-06,5.485070737078786e-06,15.64,-16.58,1.745,4680000000.0,0.0163
4.577053070068359e-13,4.823253870010376e-13,3.810067713260651e-09,8.37533816099167e-09,7.994563519954682e-10,5.248271733522416e-06,5.328762531280518e-06,14.73,-12.9,1.833,3790000000.0,0.0163
4.386008463799953e-13,2.5269228219985963e-13,4.2730515301227576e-09,1.1429491245746612e-08,8.006698846817018e-10,6.001991748809815e-06,6.008856713771821e-06,15.57,-13.2,1.805,3600000000.0,0.0182
4.0176119059324263e-13,1.9578898549079895e-13,4.00316371023655e-09,1.141198536157608e-08,7.478945046663285e-10,5.495382800232619e-06,5.998018771409989e-06,15.16,-13.32,1.832,4070000000.0000005,0.017
5.730105489492416e-13,4.0385527908802035e-13,3.889790900051594e-09,8.370788061618806e-09,8.029964923858644e-10,5.255230382084847e-06,5.263335049152375e-06,14.43,-12.76,1.847,4019999999.9999995,0.0163
2.931789994239807e-13,5.0390585064888e-13,3.816074624657631e-09,1.0356718370318413e-08,7.4832703769207e-10,6.001225829124451e-06,5.6213158592581755e-06,16.18,-13.73,1.749,3380000000.0000005,0.0181
4.60080774128437e-13,2.0065809786319733e-13,3.282740235328674e-09,9.422374525666237e-09,7.996106982231141e-10,6.005977928638459e-06,5.648001566529274e-06,14.4,-14.22,1.896,4190000000.0000005,0.0181
6.003201484680176e-13,3.0492716729640963e-13,3.7130120396614074e-09,1.040487533211708e-08,6.99284490197897e-10,5.259197652339936e-06,6.00632506608963e-06,14.750000000000002,-14.15,1.775,4900000000.0,0.0164
4.904763624072075e-13,2.7509797215461734e-13,3.0930044651031493e-09,9.664648005366325e-09,5.991594910621644e-10,5.244310200214386e-06,5.560931704938412e-06,15.08,-16.47,1.779,5050000000.0,0.0163
5.140218928456306e-13,2.474895477294922e-13,5.016189217567444e-09,9.348453471064568e-09,8.008016824722291e-10,5.746646776795388e-06,5.6618013679981234e-06,15.08,-13.9,1.856,3480000000.0,0.0175
2.9537301063537597e-13,2.441423833370209e-13,4.078578144311906e-09,8.514515751600266e-09,6.967001512646676e-10,5.4994113552384085e-06,5.513807349838317e-06,15.1,-14.5,1.859,3850000000.0,0.0169
6.101707220077514e-13,2.450596630573273e-13,3.0023730993270873e-09,8.450726920366288e-09,7.031503163278103e-10,5.506438675802201e-06,5.39086763560772e-06,14.02,-14.79,1.861,5180000000.0,0.0169
2.9715707302093504e-13,4.120518505573273e-13,3.776698797941208e-09,1.1345548564195632e-08,6.98458918184042e-10,5.75018048286438e-06,5.093836277723313e-06,16.32,-14.16,1.736,3519999999.9999995,0.0174
4.10158959031105e-13,2.0078907907009125e-13,3.819057792425156e-09,8.407780104875566e-09,6.973318785429002e-10,6.0083743333816535e-06,5.1368207335472115e-06,14.99,-15.4,1.901,4070000000.0000005,0.018
2.9733746051788327e-13,2.4343720376491546e-13,3.615396797657013e-09,1.1455626153945922e-08,5.986250519752502e-10,6.002983450889588e-06,5.095586597919465e-06,16.77,-16.77,1.77,3630000000.0000005,0.018
6.243080556392669e-13,5.080831944942474e-13,5.134198069572449e-09,9.359452718496323e-09,7.476567178964616e-10,5.237152725458146e-06,4.983377099037171e-06,15.12,-13.72,1.784,3920000000.0,0.0162
4.242188639938831e-13,1.998127818107605e-13,4.0801208019256595e-09,1.14267636179924e-08,6.995198428630829e-10,5.741937056183815e-06,5.99722284078598e-06,15.54,-14.23,1.821,4090000000.0,0.0176
3.759487375617027e-13,2.564961284399033e-13,4.055347636342049e-09,1.138168820142746e-08,7.003245331346989e-10,4.990329742431641e-06,5.556922599673271e-06,15.18,-13.54,1.777,4269999999.9999995,0.0157
4.657670605927706e-13,3.987638473510742e-13,4.206209629774094e-09,1.0395873346924782e-08,5.992813348770141e-10,5.999632716178895e-06,5.670457750558853e-06,16.64,-16.94,1.732,4040000000.0,0.0181
5.077742412686348e-13,2.504143536090851e-13,4.677998542785645e-09,1.1355937027931213e-08,5.99427330493927e-10,5.273372203111649e-06,4.974374294281007e-06,15.449999999999998,-16.37,1.761,4980000000.0,0.0162
3.9612146615982055e-13,2.6827876865863803e-13,3.882164128124714e-09,9.097956651449204e-09,7.996671378612519e-10,6.011211574077607e-06,5.995680451393128e-06,15.18,-14.22,1.853,3570000000.0000005,0.0182
6.016581773757934e-13,4.955603182315827e-13,3.7256496846675875e-09,9.351685354113579e-09,8.001070022583009e-10,5.998361468315125e-06,6.006427645683289e-06,15.24,-14.03,1.785,3840000000.0,0.0182
6.052138030529022e-13,2.929894953966141e-13,4.042989194393158e-09,1.042068118751049e-08,6.994328044354916e-10,5.511777145788074e-06,6.010584592819214e-06,15.1,-14.33,1.777,4600000000.0,0.017
4.014948964118957e-13,2.849386394023895e-13,3.915129624307155e-09,9.460736373066903e-09,5.991191267967224e-10,4.991443872451783e-06,5.469214284792543e-06,15.27,-16.31,1.781,4740000000.0,0.0157
4.243161410093307e-13,2.459542065858841e-13,4.2119950950145725e-09,1.146265926361084e-08,6.983345665037632e-10,6.007993996143341e-06,5.632906273007393e-06,16.02,-14.45,1.786,3810000000.0,0.0181
5.025808587670326e-13,5.085849642753601e-13,5.079808950424195e-09,8.351310396194459e-09,5.992817521095277e-10,5.501338367816061e-06,6.0092938542366036e-06,15.98,-17.11,1.767,4060000000.0,0.017
5.061142802238464e-13,4.968497097492218e-13,3.0092580318450927e-09,8.345254683494568e-09,7.972814500331879e-10,5.9999514818191535e-06,5.122075825929643e-06,14.64,-14.44,1.826,4130000000.0000005,0.018
6.008494913578033e-13,2.954076498746872e-13,3.005932807922363e-09,9.46970340013504e-09,7.000346116721631e-10,6.0087766051292425e-06,5.627094492316246e-06,14.84,-15.2,1.806,4720000000.0,0.0181
4.906290918588638e-13,4.1128651797771453e-13,3.640336573123932e-09,9.37348165512085e-09,7.991367816925049e-10,4.9942998886108406e-06,5.487171465530992e-06,14.38,-12.87,1.813,4220000000.0,0.0157
4.0415211617946623e-13,5.038572669029235e-13,2.9649124145507813e-09,1.1413205766677855e-08,7.032599687576294e-10,5.4918214734643705e-06,5.429875433444977e-06,15.85,-14.03,1.719,3940000000.0000005,0.0169
6.04528909921646e-13,1.9798803925514223e-13,5.026803374290467e-09,9.47318226993084e-09,7.991817474365235e-10,5.73906870186329e-06,5.996246457099915e-06,14.68,-13.83,1.893,3680000000.0,0.0176
5.449870079755783e-13,5.074138581752777e-13,3.879558801651001e-09,8.342367911338808e-09,8.014542222023012e-10,5.752527892589569e-06,5.104920983314515e-06,14.99,-13.97,1.825,3750000000.0,0.0174
2.8791072964668275e-13,4.945365190505981e-13,3.6864219307899474e-09,8.305598938465119e-09,8.000240445137025e-10,6.000628232955933e-06,5.144264787435532e-06,15.26,-14.23,1.826,3510000000.0000005,0.018
4.597471307963132e-13,5.042265713214874e-13,4.28206941485405e-09,1.041927374303341e-08,7.982261121273041e-10,6.005193173885346e-06,5.653660193085671e-06,15.89,-13.34,1.759,3410000000.0,0.0181
5.95430588722229e-13,2.0222185254096985e-13,5.075611710548401e-09,8.333637499809266e-09,6.981778472661972e-10,6.010200262069702e-06,6.014702439308167e-06,15.04,-15.27,1.895,3870000000.0,0.0182
4.3814176730811595e-13,2.0075332522392275e-13,4.464301079511643e-09,8.364048564434053e-09,5.981671333312988e-10,6.007026612758637e-06,5.117056488990784e-06,15.44,-17.76,1.873,4340000000.0,0.018
4.973719239234924e-13,3.0027726739645004e-13,2.9597439765930175e-09,1.1399493598937988e-08,5.983281135559082e-10,5.758599996566773e-06,5.094108909368515e-06,16.0,-16.89,1.741,4390000000.0,0.0174
5.487410366535186e-13,2.555271625518799e-13,4.588137149810792e-09,9.319822409749031e-09,7.013424292206765e-10,5.7519931495189675e-06,6.019259095191956e-06,15.26,-14.99,1.825,4040000000.0,0.0176
3.148732870817184e-13,5.017511785030365e-13,3.883330069482326e-09,1.0360107743740081e-08,6.998851157724858e-10,5.248899012804032e-06,6.014906227588654e-06,15.87,-13.82,1.739,3730000000.0,0.0164
4.670417223125696e-13,1.9792386293411257e-13,3.4837591052055358e-09,9.474155017733574e-09,6.988605849444867e-10,6.004818141460419e-06,5.625512048602104e-06,14.99,-15.189999999999998,1.868,4320000000.0,0.0181
5.952672600746154e-13,5.094974875450135e-13,3.7245078682899474e-09,1.0297784605622292e-08,7.492774814367295e-10,5.510343214496971e-06,4.98555088043213e-06,15.1,-13.66,1.755,4340000000.0,0.0168
4.379387877881527e-13,2.0165250897407533e-13,4.225057125091553e-09,1.0350037658214568e-08,7.498165577650071e-10,5.499956905376166e-06,5.5096907969564205e-06,14.9,-13.75,1.852,4040000000.0,0.0169
3.2045170068740843e-13,2.455729395151138e-13,3.946370951831341e-09,8.343588495254517e-09,7.435799211263657e-10,5.498120485339314e-06,5.4671293348073965e-06,14.84,-13.57,1.877,3780000000.0,0.0169
5.985357463359832e-13,5.059271812438964e-13,3.0042587518692017e-09,9.369526648521424e-09,7.481066733598709e-10,5.25133864581585e-06,5.520965427160264e-06,14.34,-13.72,1.78,4850000000.0,0.0163
5.854483634233475e-13,3.853514097630978e-13,3.665053218603134e-09,9.476730653643609e-09,6.992853999137879e-10,5.749672636389733e-06,6.011138737201691e-06,15.3,-14.83,1.776,4350000000.0,0.0176
5.99682605266571e-13,4.0409844815731047e-13,2.966019868850708e-09,9.383563989400863e-09,7.007508777081967e-10,4.998700678348542e-06,4.9878271222114565e-06,14.12,-14.23,1.786,5290000000.0,0.0156
5.991965889930725e-13,3.988281309604645e-13,3.001547336578369e-09,1.0282445588707923e-08,5.980080366134644e-10,4.99394851922989e-06,5.3616220504045495e-06,14.84,-16.42,1.732,5420000000.0,0.0157
6.069595277309417e-13,1.954553544521332e-13,3.878870189189911e-09,1.132509439587593e-08,6.001515746116639e-10,4.99950921535492e-06,4.97884225845337e-06,14.440000000000001,-16.17,1.797,5770000000.0,0.0156
6.081608891487121e-13,5.098566174507141e-13,3.731927633285523e-09,9.376538300514222e-09,7.480452924966812e-10,5.250233709812165e-06,5.534139845520258e-06,14.750000000000002,-13.69,1.779,4440000000.0,0.0163
6.125269174575805e-13,4.402049869298935e-13,5.0369447469711306e-09,9.32772513628006e-09,7.97948557138443e-10,5.485926598310471e-06,5.620327897369862e-06,15.16,-13.52,1.804,3530000000.0,0.0169
3.221598297357559e-13,5.03493219614029e-13,3.743385404348373e-09,9.352920734882354e-09,7.485208660364152e-10,5.24211847782135e-06,5.514957206323743e-06,15.29,-13.52,1.782,3769999999.9999995,0.0163
5.412527561187744e-13,2.545334398746491e-13,3.1733002662658693e-09,8.422259563207628e-09,7.559451043605805e-10,5.496893174480647e-06,6.006392180919647e-06,14.160000000000002,-13.48,1.871,4630000000.0,0.017
5.402670085430145e-13,3.915686160326004e-13,3.965287715196609e-09,1.0360190087556839e-08,7.477279096841813e-10,5.2499579191207895e-06,5.451830938458443e-06,15.0,-13.42,1.769,4300000000.0,0.0163
3.1154446005821226e-13,1.9894986152648927e-13,3.787957489490509e-09,8.367235565185548e-09,7.429821580648422e-10,4.995943903923035e-06,5.4884366355836394e-06,14.160000000000002,-11.74,1.912,4130000000.0000005,0.0157
5.054335579276084e-13,4.052775204181671e-13,2.974714994430542e-09,1.0358581924438477e-08,8.006007552146913e-10,5.49814841663465e-06,5.480482311919332e-06,14.63,-13.06,1.78,4320000000.0,0.0169
3.03158962726593e-13,2.9514397978782657e-13,4.008797079324723e-09,1.144277729988098e-08,6.966462321579457e-10,5.747896477580071e-06,5.632678851485253e-06,16.2,-14.1,1.759,3570000000.0000005,0.0175
5.014194712042808e-13,3.2053498178720473e-13,3.0352296829223632e-09,1.0110110932588577e-08,5.991602778434753e-10,5.4900886099785575e-06,5.615597449243069e-06,15.55,-16.6,1.753,4750000000.0,0.0169
4.1449959352612493e-13,2.9964968860149384e-13,3.881343431770802e-09,1.142677023410797e-08,7.999743521213532e-10,4.993391633033753e-06,5.474944567307831e-06,14.82,-12.33,1.782,4079999999.9999995,0.0157
5.246911346912384e-13,2.533668667078018e-13,4.025791332125664e-09,9.270819613337518e-09,5.985892415046692e-10,5.498666053288617e-06,5.498506909236312e-06,15.25,-16.93,1.802,4910000000.0,0.0169
2.9219471812248227e-13,2.506836384534836e-13,3.839665532112122e-09,8.34996052980423e-09,5.98002016544342e-10,5.0067494809627535e-06,5.387314826250077e-06,15.11,-16.27,1.831,4450000000.0,0.0157
5.010843783617019e-13,2.98258775472641e-13,3.985825493931771e-09,1.0361894452571869e-08,7.001411564648152e-10,6.003635525703431e-06,5.107638984918595e-06,15.73,-14.82,1.786,4019999999.9999995,0.018
6.026044428348541e-13,2.9787654280662536e-13,3.003021240234375e-09,8.369338059425356e-09,8.025106906890871e-10,5.485922534018755e-06,4.983057320117951e-06,13.72,-13.14,1.872,4760000000.0,0.0168
4.087639957666397e-13,3.8873671293258667e-13,3.865482568740845e-09,9.60112120360136e-09,5.981655478477478e-10,5.001009911298752e-06,5.54704036936164e-06,15.51,-16.13,1.754,4610000000.0,0.0157
4.126503020524978e-13,4.0925861597061157e-13,4.130432546138764e-09,1.1341424310207366e-08,6.000361323356629e-10,6.0075711011886605e-06,5.646553575992585e-06,17.02,-16.83,1.714,3769999999.9999995,0.0181
4.990259751677513e-13,2.558057278394699e-13,4.114720046520234e-09,1.0313954392075538e-08,6.006031513214111e-10,5.743295580148698e-06,5.623940378427506e-06,15.81,-16.76,1.779,4610000000.0,0.0175
4.3689122982323166e-13,2.5144201517105105e-13,4.238984882831574e-09,1.0287729361653329e-08,7.480181336402893e-10,5.5005190684460105e-06,5.476038755849005e-06,15.15,-13.67,1.817,3940000000.0000005,0.0169
5.776166796684264e-13,2.441627860069275e-13,3.6004458367824556e-09,9.347639599442482e-09,6.991893917322159e-10,5.497714597266168e-06,5.484791344031692e-06,14.56,-14.73,1.83,4840000000.0,0.0169
6.017618179321289e-13,4.1562973856925965e-13,3.018986225128174e-09,8.333005571365357e-09,7.467781752347947e-10,5.749199941754342e-06,6.0148336291313175e-06,14.49,-14.65,1.82,4580000000.0,0.0176
5.039739087224006e-13,2.466170519590378e-13,3.055328607559204e-09,1.0423701444268227e-08,8.011312723159791e-10,5.265886053442956e-06,4.991490006446839e-06,14.04,-12.93,1.833,4680000000.0,0.0162
5.253622412681579e-13,2.0231636464595797e-13,3.893345594406128e-09,1.1431539738178253e-08,8.016592025756837e-10,5.2494354844093325e-06,5.50199862010777e-06,14.33,-12.61,1.845,4500000000.0,0.0163
5.999497532844544e-13,5.04486745595932e-13,2.9678577184677123e-09,1.1407920384407043e-08,7.49694111943245e-10,5.008666992187501e-06,4.984555006027222e-06,14.46,-13.02,1.734,4890000000.0,0.0156
3.723707735538482e-13,2.4781229794025423e-13,4.662326097488404e-09,9.314637923240661e-09,6.981173217296601e-10,5.497117176186294e-06,5.489754324778915e-06,15.32,-14.6,1.83,3840000000.0,0.0169
4.900858640670776e-13,2.482214331626892e-13,3.6820557713508608e-09,9.429448807239533e-09,7.46583852171898e-10,5.249669343233109e-06,5.506456527858973e-06,14.46,-13.8,1.839,4440000000.0,0.0163
5.867918014526367e-13,2.4325332939624786e-13,3.6132791936397552e-09,9.526966282725335e-09,8.001861333847047e-10,4.996225178241731e-06,5.486115684732795e-06,13.74,-12.65,1.861,4720000000.0,0.0157
4.1963991522789e-13,3.069918602705002e-13,4.600851655006409e-09,9.365461850166322e-09,7.989051222801209e-10,6.0037883520126345e-06,5.124252229928971e-06,15.32,-14.03,1.834,3459999999.9999995,0.018
2.9213987588882443e-13,2.08888179063797e-13,3.732174962759018e-09,1.0372827360033989e-08,7.453513771295548e-10,4.993800044059754e-06,5.482026154175401e-06,14.65,-13.07,1.853,4100000000.0,0.0157
4.0375514924526213e-13,1.9921064376831057e-13,4.084341928362847e-09,1.148478444814682e-08,5.986087441444397e-10,6.0029271841049195e-06,5.67544037103653e-06,16.25,-16.54,1.804,4150000000.0,0.0181
4.006546765565872e-13,2.0186115801334383e-13,3.936493068933487e-09,1.0344773599505424e-08,5.998789072036744e-10,5.492063827812672e-06,4.989872872829438e-06,15.53,-16.55,1.821,4590000000.0,0.0168
3.7920629829168315e-13,4.873290836811065e-13,5.020426154136658e-09,8.373739206790925e-09,8.015312552452089e-10,5.4956669188104574e-06,5.5186346825212245e-06,15.28,-13.32,1.83,3260000000.0000005,0.0169
3.0004460513591765e-13,2.4309938848018645e-13,3.908782497048378e-09,1.1427367115020751e-08,6.008620142936707e-10,5.758085906505585e-06,5.628350019454957e-06,16.63,-16.32,1.762,3750000000.0,0.0175
4.581807967275381e-13,1.970623016357422e-13,3.980620801448822e-09,9.435610467195512e-09,5.988878130912781e-10,5.7569564580917366e-06,5.103753477334977e-06,15.35,-17.13,1.844,4690000000.0,0.0174
5.591420173645019e-13,1.9844637513160707e-13,3.4733375310897826e-09,9.507608422636986e-09,7.50307857990265e-10,5.241671591997147e-06,6.005023121833802e-06,13.92,-13.63,1.876,4930000000.0,0.0164
4.933593168854713e-13,4.098491758108139e-13,2.977108836174011e-09,9.39672058224678e-09,7.476831793785096e-10,5.249323219060899e-06,5.498307267203927e-06,14.52,-13.66,1.793,4580000000.0,0.0163
4.334009002894163e-13,2.346468359231949e-13,3.789163112640381e-09,8.706850075721741e-09,5.997880578041077e-10,4.993606388568879e-06,5.596898242831231e-06,14.73,-16.2,1.827,5040000000.0,0.0157
6.016734480857849e-13,2.5070950388908387e-13,3.704730451107025e-09,9.393052124977113e-09,7.482726901769638e-10,5.749023273587227e-06,5.125120997428894e-06,14.6,-14.3,1.843,4470000000.0,0.0174
4.008036062121391e-13,3.00254625082016e-13,3.0420981645584105e-09,1.0350640127062798e-08,7.458898216485978e-10,5.749308571219445e-06,5.9997126460075384e-06,15.22,-13.83,1.787,4070000000.0000005,0.0176
4.735574148595333e-13,4.105624556541443e-13,3.827817112207412e-09,9.433305644989014e-09,7.460400938987733e-10,6.009946048259736e-06,5.622621193528176e-06,15.66,-14.4,1.787,3709999999.9999995,0.0181
5.102655082941055e-13,5.034123241901398e-13,3.739585399627685e-09,9.38749315738678e-09,8.002306103706361e-10,6.002763032913208e-06,5.130507171154023e-06,15.37,-13.87,1.791,3700000000.0000005,0.018
5.018108189105988e-13,3.0961747020483016e-13,2.9028387069702146e-09,1.1382366442680359e-08,7.015319667756558e-10,5.2484933435916905e-06,5.433167062699795e-06,14.97,-13.87,1.759,4620000000.0,0.0163
5.297600090503692e-13,2.9285952448844913e-13,4.514952778816224e-09,9.40441360473633e-09,6.985116600990296e-10,6.002777099609375e-06,5.103566318750382e-06,15.59,-15.209999999999999,1.811,3900000000.0,0.018
4.065720185637474e-13,2.582727164030075e-13,3.761224523186683e-09,1.0265294806659222e-08,5.981228232383729e-10,4.992760479450226e-06,6.009411334991456e-06,15.36,-16.02,1.77,4740000000.0,0.0158
6.037540555000305e-13,1.9888180494308474e-13,3.7215211391448974e-09,1.140471156835556e-08,6.991750307381153e-10,5.754729986190796e-06,5.140500843524933e-06,14.82,-14.34,1.829,4840000000.0,0.0174
